Year,Month,Quarter,City,Store_Type,Customer_Category,Promotion,Revenue,Transactions,Avg_Order_Value,Total_Items
2020,December,4,Atlanta,"Specialty Store","Senior Citizen","Discount on Selected Items",1005.00,18,55.83,89
2020,December,4,Atlanta,"Specialty Store","Senior Citizen","No Promotion",468.50,10,46.85,51
2020,December,4,Atlanta,"Specialty Store",Student,"BOGO (Buy One Get One)",446.85,11,40.62,77
2020,December,4,Atlanta,"Specialty Store",Student,"Discount on Selected Items",836.76,17,49.22,95
2020,December,4,Atlanta,"Specialty Store",Student,"No Promotion",644.58,13,49.58,63
2020,December,4,Atlanta,"Specialty Store",Teenager,"BOGO (Buy One Get One)",748.43,15,49.90,80
2020,December,4,Atlanta,"Specialty Store",Teenager,"Discount on Selected Items",637.36,10,63.74,60
2020,December,4,Atlanta,"Specialty Store",Teenager,"No Promotion",1059.78,20,52.99,114
2020,December,4,Atlanta,"Specialty Store","Young Adult","BOGO (Buy One Get One)",657.75,13,50.60,69
2020,December,4,Atlanta,"Specialty Store","Young Adult","Discount on Selected Items",630.20,12,52.52,65
2020,December,4,Atlanta,"Specialty Store","Young Adult","No Promotion",591.11,10,59.11,58
2020,December,4,Atlanta,Supermarket,Homemaker,"BOGO (Buy One Get One)",1097.37,20,54.87,125
2020,December,4,Atlanta,Supermarket,Homemaker,"Discount on Selected Items",760.24,12,63.35,75
2020,December,4,Atlanta,Supermarket,Homemaker,"No Promotion",648.31,13,49.87,90
2020,December,4,Atlanta,Supermarket,Middle-Aged,"BOGO (Buy One Get One)",766.99,13,59.00,58
2020,December,4,Atlanta,Supermarket,Middle-Aged,"Discount on Selected Items",638.23,12,53.19,72
2020,December,4,Atlanta,Supermarket,Middle-Aged,"No Promotion",514.66,7,73.52,45
2020,December,4,Atlanta,Supermarket,Professional,"BOGO (Buy One Get One)",696.82,12,58.07,69
2020,December,4,Atlanta,Supermarket,Professional,"Discount on Selected Items",688.23,13,52.94,97
2020,December,4,Atlanta,Supermarket,Professional,"No Promotion",749.14,17,44.07,102
2020,December,4,Atlanta,Supermarket,Retiree,"BOGO (Buy One Get One)",559.46,11,50.86,57
2020,December,4,Atlanta,Supermarket,Retiree,"Discount on Selected Items",486.50,10,48.65,34
2020,December,4,Atlanta,Supermarket,Retiree,"No Promotion",841.73,16,52.61,81
2020,December,4,Atlanta,Supermarket,"Senior Citizen","BOGO (Buy One Get One)",724.53,14,51.75,63
2020,December,4,Atlanta,Supermarket,"Senior Citizen","Discount on Selected Items",292.88,6,48.81,39
2020,December,4,Atlanta,Supermarket,"Senior Citizen","No Promotion",837.97,17,49.29,90
2020,December,4,Atlanta,Supermarket,Student,"BOGO (Buy One Get One)",619.36,12,51.61,69
2020,December,4,Atlanta,Supermarket,Student,"Discount on Selected Items",673.12,12,56.09,70
2020,December,4,Atlanta,Supermarket,Student,"No Promotion",584.07,13,44.93,76
2020,December,4,Atlanta,Supermarket,Teenager,"BOGO (Buy One Get One)",583.50,9,64.83,47
2020,December,4,Atlanta,Supermarket,Teenager,"Discount on Selected Items",564.12,11,51.28,67
2020,December,4,Atlanta,Supermarket,Teenager,"No Promotion",405.44,11,36.86,69
2020,December,4,Atlanta,Supermarket,"Young Adult","BOGO (Buy One Get One)",819.89,17,48.23,83
2020,December,4,Atlanta,Supermarket,"Young Adult","Discount on Selected Items",645.81,13,49.68,79
2020,December,4,Atlanta,Supermarket,"Young Adult","No Promotion",219.98,5,44.00,23
2020,December,4,Atlanta,"Warehouse Club",Homemaker,"BOGO (Buy One Get One)",994.08,19,52.32,87
2020,December,4,Atlanta,"Warehouse Club",Homemaker,"Discount on Selected Items",1334.71,21,63.56,103
2020,December,4,Atlanta,"Warehouse Club",Homemaker,"No Promotion",519.93,16,32.50,94
2020,December,4,Atlanta,"Warehouse Club",Middle-Aged,"BOGO (Buy One Get One)",888.60,18,49.37,101
2020,December,4,Atlanta,"Warehouse Club",Middle-Aged,"Discount on Selected Items",755.75,14,53.98,83
2020,December,4,Atlanta,"Warehouse Club",Middle-Aged,"No Promotion",770.88,17,45.35,85
2020,December,4,Atlanta,"Warehouse Club",Professional,"BOGO (Buy One Get One)",863.20,18,47.96,84
2020,December,4,Atlanta,"Warehouse Club",Professional,"Discount on Selected Items",675.79,13,51.98,86
2020,December,4,Atlanta,"Warehouse Club",Professional,"No Promotion",855.98,17,50.35,96
2020,December,4,Atlanta,"Warehouse Club",Retiree,"BOGO (Buy One Get One)",537.11,11,48.83,60
2020,December,4,Atlanta,"Warehouse Club",Retiree,"Discount on Selected Items",466.45,10,46.65,57
2020,December,4,Atlanta,"Warehouse Club",Retiree,"No Promotion",1040.21,17,61.19,101
2020,December,4,Atlanta,"Warehouse Club","Senior Citizen","BOGO (Buy One Get One)",945.31,19,49.75,88
2020,December,4,Atlanta,"Warehouse Club","Senior Citizen","Discount on Selected Items",771.92,13,59.38,62
2020,December,4,Atlanta,"Warehouse Club","Senior Citizen","No Promotion",650.11,13,50.01,69
2020,December,4,Atlanta,"Warehouse Club",Student,"BOGO (Buy One Get One)",447.14,12,37.26,53
2020,December,4,Atlanta,"Warehouse Club",Student,"Discount on Selected Items",1025.02,18,56.95,63
2020,December,4,Atlanta,"Warehouse Club",Student,"No Promotion",800.59,14,57.19,74
2020,December,4,Atlanta,"Warehouse Club",Teenager,"BOGO (Buy One Get One)",860.80,14,61.49,78
2020,December,4,Atlanta,"Warehouse Club",Teenager,"Discount on Selected Items",537.98,12,44.83,72
2020,December,4,Atlanta,"Warehouse Club",Teenager,"No Promotion",1077.46,20,53.87,121
2020,December,4,Atlanta,"Warehouse Club","Young Adult","BOGO (Buy One Get One)",466.18,9,51.80,48
2020,December,4,Atlanta,"Warehouse Club","Young Adult","Discount on Selected Items",997.38,18,55.41,95
2020,December,4,Atlanta,"Warehouse Club","Young Adult","No Promotion",631.50,11,57.41,60
2020,December,4,Boston,"Convenience Store",Homemaker,"BOGO (Buy One Get One)",1171.53,21,55.79,99
2020,December,4,Boston,"Convenience Store",Homemaker,"Discount on Selected Items",963.92,18,53.55,88
2020,December,4,Boston,"Convenience Store",Homemaker,"No Promotion",603.23,14,43.09,73
2020,December,4,Boston,"Convenience Store",Middle-Aged,"BOGO (Buy One Get One)",687.01,13,52.85,80
2020,December,4,Boston,"Convenience Store",Middle-Aged,"Discount on Selected Items",606.62,15,40.44,71
2020,December,4,Boston,"Convenience Store",Middle-Aged,"No Promotion",967.84,16,60.49,103
2020,December,4,Boston,"Convenience Store",Professional,"BOGO (Buy One Get One)",757.13,15,50.48,73
2020,December,4,Boston,"Convenience Store",Professional,"Discount on Selected Items",985.89,16,61.62,99
2020,December,4,Boston,"Convenience Store",Professional,"No Promotion",635.92,15,42.39,95
2020,December,4,Boston,"Convenience Store",Retiree,"BOGO (Buy One Get One)",709.95,13,54.61,79
2020,December,4,Boston,"Convenience Store",Retiree,"Discount on Selected Items",795.43,15,53.03,65
2020,December,4,Boston,"Convenience Store",Retiree,"No Promotion",681.47,11,61.95,64
2020,December,4,Boston,"Convenience Store","Senior Citizen","BOGO (Buy One Get One)",998.11,16,62.38,93
2020,December,4,Boston,"Convenience Store","Senior Citizen","Discount on Selected Items",993.80,20,49.69,103
2020,December,4,Boston,"Convenience Store","Senior Citizen","No Promotion",1096.60,18,60.92,96
2020,December,4,Boston,"Convenience Store",Student,"BOGO (Buy One Get One)",484.24,9,53.80,59
2020,December,4,Boston,"Convenience Store",Student,"Discount on Selected Items",613.17,12,51.10,87
2020,December,4,Boston,"Convenience Store",Student,"No Promotion",502.04,9,55.78,40
2020,December,4,Boston,"Convenience Store",Teenager,"BOGO (Buy One Get One)",970.54,18,53.92,111
2020,December,4,Boston,"Convenience Store",Teenager,"Discount on Selected Items",400.72,10,40.07,63
2020,December,4,Boston,"Convenience Store",Teenager,"No Promotion",658.77,14,47.06,98
2020,December,4,Boston,"Convenience Store","Young Adult","BOGO (Buy One Get One)",394.48,9,43.83,48
2020,December,4,Boston,"Convenience Store","Young Adult","Discount on Selected Items",880.17,17,51.77,93
2020,December,4,Boston,"Convenience Store","Young Adult","No Promotion",890.70,13,68.52,65
2020,December,4,Boston,"Department Store",Homemaker,"BOGO (Buy One Get One)",841.28,15,56.09,97
2020,December,4,Boston,"Department Store",Homemaker,"Discount on Selected Items",981.89,18,54.55,87
2020,December,4,Boston,"Department Store",Homemaker,"No Promotion",922.14,17,54.24,97
2020,December,4,Boston,"Department Store",Middle-Aged,"BOGO (Buy One Get One)",810.90,14,57.92,75
2020,December,4,Boston,"Department Store",Middle-Aged,"Discount on Selected Items",1050.56,16,65.66,95
2020,December,4,Boston,"Department Store",Middle-Aged,"No Promotion",662.19,11,60.20,69
2020,December,4,Boston,"Department Store",Professional,"BOGO (Buy One Get One)",864.62,18,48.03,93
2020,December,4,Boston,"Department Store",Professional,"Discount on Selected Items",918.41,19,48.34,104
2020,December,4,Boston,"Department Store",Professional,"No Promotion",601.91,15,40.13,66
2020,December,4,Boston,"Department Store",Retiree,"BOGO (Buy One Get One)",436.46,8,54.56,33
2020,December,4,Boston,"Department Store",Retiree,"Discount on Selected Items",625.63,12,52.14,62
2020,December,4,Boston,"Department Store",Retiree,"No Promotion",892.37,16,55.77,74
2020,December,4,Boston,"Department Store","Senior Citizen","BOGO (Buy One Get One)",607.41,12,50.62,84
2020,December,4,Boston,"Department Store","Senior Citizen","Discount on Selected Items",697.82,12,58.15,72
2020,December,4,Boston,"Department Store","Senior Citizen","No Promotion",750.23,15,50.02,89
2020,December,4,Boston,"Department Store",Student,"BOGO (Buy One Get One)",555.77,12,46.31,73
2020,December,4,Boston,"Department Store",Student,"Discount on Selected Items",648.10,14,46.29,76
2020,December,4,Boston,"Department Store",Student,"No Promotion",628.10,14,44.86,84
2020,December,4,Boston,"Department Store",Teenager,"BOGO (Buy One Get One)",862.06,16,53.88,90
2020,December,4,Boston,"Department Store",Teenager,"Discount on Selected Items",925.76,18,51.43,103
2020,December,4,Boston,"Department Store",Teenager,"No Promotion",436.26,10,43.63,52
2020,December,4,Boston,"Department Store","Young Adult","BOGO (Buy One Get One)",292.51,9,32.50,53
2020,December,4,Boston,"Department Store","Young Adult","Discount on Selected Items",889.96,14,63.57,65
2020,December,4,Boston,"Department Store","Young Adult","No Promotion",1019.81,17,59.99,88
2020,December,4,Boston,Pharmacy,Homemaker,"BOGO (Buy One Get One)",915.29,15,61.02,86
2020,December,4,Boston,Pharmacy,Homemaker,"Discount on Selected Items",629.96,13,48.46,81
2020,December,4,Boston,Pharmacy,Homemaker,"No Promotion",546.78,11,49.71,52
2020,December,4,Boston,Pharmacy,Middle-Aged,"BOGO (Buy One Get One)",604.09,10,60.41,42
2020,December,4,Boston,Pharmacy,Middle-Aged,"Discount on Selected Items",614.65,12,51.22,67
2020,December,4,Boston,Pharmacy,Middle-Aged,"No Promotion",700.50,13,53.88,69
2020,December,4,Boston,Pharmacy,Professional,"BOGO (Buy One Get One)",527.69,13,40.59,75
2020,December,4,Boston,Pharmacy,Professional,"Discount on Selected Items",482.40,10,48.24,53
2020,December,4,Boston,Pharmacy,Professional,"No Promotion",697.18,13,53.63,72
2020,December,4,Boston,Pharmacy,Retiree,"BOGO (Buy One Get One)",788.21,16,49.26,106
2020,December,4,Boston,Pharmacy,Retiree,"Discount on Selected Items",808.36,17,47.55,102
2020,December,4,Boston,Pharmacy,Retiree,"No Promotion",856.97,16,53.56,104
2020,December,4,Boston,Pharmacy,"Senior Citizen","BOGO (Buy One Get One)",476.26,9,52.92,45
2020,December,4,Boston,Pharmacy,"Senior Citizen","Discount on Selected Items",518.26,11,47.11,47
2020,December,4,Boston,Pharmacy,"Senior Citizen","No Promotion",764.89,14,54.64,63
2020,December,4,Boston,Pharmacy,Student,"BOGO (Buy One Get One)",652.35,15,43.49,85
2020,December,4,Boston,Pharmacy,Student,"Discount on Selected Items",705.64,12,58.80,85
2020,December,4,Boston,Pharmacy,Student,"No Promotion",839.29,14,59.95,74
2020,December,4,Boston,Pharmacy,Teenager,"BOGO (Buy One Get One)",664.27,14,47.45,71
2020,December,4,Boston,Pharmacy,Teenager,"Discount on Selected Items",550.05,11,50.00,62
2020,December,4,Boston,Pharmacy,Teenager,"No Promotion",770.54,14,55.04,86
2020,December,4,Boston,Pharmacy,"Young Adult","BOGO (Buy One Get One)",714.19,12,59.52,62
2020,December,4,Boston,Pharmacy,"Young Adult","Discount on Selected Items",304.23,8,38.03,42
2020,December,4,Boston,Pharmacy,"Young Adult","No Promotion",576.37,10,57.64,67
2020,December,4,Boston,"Specialty Store",Homemaker,"BOGO (Buy One Get One)",605.21,12,50.43,61
2020,December,4,Boston,"Specialty Store",Homemaker,"Discount on Selected Items",1016.27,17,59.78,84
2020,December,4,Boston,"Specialty Store",Homemaker,"No Promotion",805.14,15,53.68,91
2020,December,4,Boston,"Specialty Store",Middle-Aged,"BOGO (Buy One Get One)",771.94,11,70.18,45
2020,December,4,Boston,"Specialty Store",Middle-Aged,"Discount on Selected Items",663.70,14,47.41,67
2020,December,4,Boston,"Specialty Store",Middle-Aged,"No Promotion",1102.16,19,58.01,108
2020,December,4,Boston,"Specialty Store",Professional,"BOGO (Buy One Get One)",1061.01,17,62.41,81
2020,December,4,Boston,"Specialty Store",Professional,"Discount on Selected Items",976.04,19,51.37,95
2020,December,4,Boston,"Specialty Store",Professional,"No Promotion",773.91,16,48.37,67
2020,December,4,Boston,"Specialty Store",Retiree,"BOGO (Buy One Get One)",830.56,16,51.91,83
2020,December,4,Boston,"Specialty Store",Retiree,"Discount on Selected Items",1265.62,23,55.03,142
2020,December,4,Boston,"Specialty Store",Retiree,"No Promotion",518.79,13,39.91,86
2020,December,4,Boston,"Specialty Store","Senior Citizen","BOGO (Buy One Get One)",637.02,14,45.50,85
2020,December,4,Boston,"Specialty Store","Senior Citizen","Discount on Selected Items",826.43,16,51.65,89
2020,December,4,Boston,"Specialty Store","Senior Citizen","No Promotion",963.16,17,56.66,92
2020,December,4,Boston,"Specialty Store",Student,"BOGO (Buy One Get One)",579.87,12,48.32,49
2020,December,4,Boston,"Specialty Store",Student,"Discount on Selected Items",892.07,14,63.72,72
2020,December,4,Boston,"Specialty Store",Student,"No Promotion",963.76,16,60.24,85
2020,December,4,Boston,"Specialty Store",Teenager,"BOGO (Buy One Get One)",949.08,15,63.27,81
2020,December,4,Boston,"Specialty Store",Teenager,"Discount on Selected Items",712.84,17,41.93,77
2020,December,4,Boston,"Specialty Store",Teenager,"No Promotion",567.13,11,51.56,59
2020,December,4,Boston,"Specialty Store","Young Adult","BOGO (Buy One Get One)",1102.98,19,58.05,101
2020,December,4,Boston,"Specialty Store","Young Adult","Discount on Selected Items",685.78,14,48.98,80
2020,December,4,Boston,"Specialty Store","Young Adult","No Promotion",461.41,8,57.68,32
2020,December,4,Boston,Supermarket,Homemaker,"BOGO (Buy One Get One)",906.25,18,50.35,88
2020,December,4,Boston,Supermarket,Homemaker,"Discount on Selected Items",918.39,17,54.02,106
2020,December,4,Boston,Supermarket,Homemaker,"No Promotion",796.98,15,53.13,83
2020,December,4,Boston,Supermarket,Middle-Aged,"BOGO (Buy One Get One)",1028.60,16,64.29,87
2020,December,4,Boston,Supermarket,Middle-Aged,"Discount on Selected Items",1000.54,18,55.59,80
2020,December,4,Boston,Supermarket,Middle-Aged,"No Promotion",864.64,15,57.64,75
2020,December,4,Boston,Supermarket,Professional,"BOGO (Buy One Get One)",455.00,11,41.36,47
2020,December,4,Boston,Supermarket,Professional,"Discount on Selected Items",868.17,18,48.23,106
2020,December,4,Boston,Supermarket,Professional,"No Promotion",938.41,18,52.13,107
2020,December,4,Boston,Supermarket,Retiree,"BOGO (Buy One Get One)",1025.76,17,60.34,106
2020,December,4,Boston,Supermarket,Retiree,"Discount on Selected Items",612.79,12,51.07,78
2020,December,4,Boston,Supermarket,Retiree,"No Promotion",869.21,14,62.09,86
2020,December,4,Boston,Supermarket,"Senior Citizen","BOGO (Buy One Get One)",807.44,18,44.86,99
2020,December,4,Boston,Supermarket,"Senior Citizen","Discount on Selected Items",446.45,11,40.59,53
2020,December,4,Boston,Supermarket,"Senior Citizen","No Promotion",407.23,11,37.02,52
2020,December,4,Boston,Supermarket,Student,"BOGO (Buy One Get One)",606.58,11,55.14,52
2020,December,4,Boston,Supermarket,Student,"Discount on Selected Items",715.33,13,55.03,60
2020,December,4,Boston,Supermarket,Student,"No Promotion",635.31,12,52.94,70
2020,December,4,Boston,Supermarket,Teenager,"BOGO (Buy One Get One)",515.54,10,51.55,66
2020,December,4,Boston,Supermarket,Teenager,"Discount on Selected Items",724.28,12,60.36,54
2020,December,4,Boston,Supermarket,Teenager,"No Promotion",535.96,10,53.60,35
2020,December,4,Boston,Supermarket,"Young Adult","BOGO (Buy One Get One)",827.19,15,55.15,86
2020,December,4,Boston,Supermarket,"Young Adult","Discount on Selected Items",720.47,14,51.46,83
2020,December,4,Boston,Supermarket,"Young Adult","No Promotion",962.10,20,48.11,113
2020,December,4,Boston,"Warehouse Club",Homemaker,"BOGO (Buy One Get One)",878.84,16,54.93,80
2020,December,4,Boston,"Warehouse Club",Homemaker,"Discount on Selected Items",950.57,19,50.03,96
2020,December,4,Boston,"Warehouse Club",Homemaker,"No Promotion",700.44,15,46.70,90
2020,December,4,Boston,"Warehouse Club",Middle-Aged,"BOGO (Buy One Get One)",393.46,9,43.72,37
2020,December,4,Boston,"Warehouse Club",Middle-Aged,"Discount on Selected Items",681.93,15,45.46,75
2020,December,4,Boston,"Warehouse Club",Middle-Aged,"No Promotion",407.99,10,40.80,57
2020,December,4,Boston,"Warehouse Club",Professional,"BOGO (Buy One Get One)",582.37,11,52.94,54
2020,December,4,Boston,"Warehouse Club",Professional,"Discount on Selected Items",721.44,12,60.12,81
2020,December,4,Boston,"Warehouse Club",Professional,"No Promotion",634.26,13,48.79,71
2020,December,4,Boston,"Warehouse Club",Retiree,"BOGO (Buy One Get One)",520.53,10,52.05,50
2020,December,4,Boston,"Warehouse Club",Retiree,"Discount on Selected Items",516.18,11,46.93,65
2020,December,4,Boston,"Warehouse Club",Retiree,"No Promotion",1054.09,19,55.48,104
2020,December,4,Boston,"Warehouse Club","Senior Citizen","BOGO (Buy One Get One)",692.08,13,53.24,70
2020,December,4,Boston,"Warehouse Club","Senior Citizen","Discount on Selected Items",803.25,14,57.38,79
2020,December,4,Boston,"Warehouse Club","Senior Citizen","No Promotion",611.05,14,43.65,79
2020,December,4,Boston,"Warehouse Club",Student,"BOGO (Buy One Get One)",578.34,10,57.83,37
2020,December,4,Boston,"Warehouse Club",Student,"Discount on Selected Items",547.31,8,68.41,49
2020,December,4,Boston,"Warehouse Club",Student,"No Promotion",515.57,9,57.29,58
